Loan_ID,Application_Date,City,Region,Age,Employment_Type,Income,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Percent,Credit_Score,Debt_To_Income_Ratio,Approval_Status,Default_Flag,Loan_Status,Customer_Rating,Risk_Category
LN100235,2024-01-14,Delhi,North,37,Self-Employed,91229.0,697485.0,110,10.34,754.0,0.108,Rejected,0,Rejected,4.9,Low
LN100439,2023-03-28,Delhi,North,45,Salaried,118251.0,,79,12.07,695.0,0.159,Rejected,0,Rejected,5.0,Medium
LN100988,2024-12-27,Bengaluru,South,41,Salaried,55237.0,203341.0,73,10.8,771.0,0.069,Approved,0,Active,4.7,Low
LN102776,2024-12-14,Mumbai,West,45,Self-Employed,134460.0,716991.0,56,10.17,745.0,0.12,Approved,0,Active,4.3,Low
LN101071,2023-12-26,Hyderabad,South,30,Salaried,126747.0,1529209.0,106,10.99,809.0,0.178,Approved,0,Active,5.0,Low
LN101886,2023-01-07,Pune,West,38,Self-Employed,83570.0,595042.0,37,10.1,598.0,0.225,Rejected,0,Rejected,5.0,High
LN100638,2024-04-29,Delhi,North,44,Business,85729.0,917235.0,81,11.77,711.0,0.192,Rejected,0,Rejected,4.0,Medium
LN102098,2024-11-08,Hyderabad,South,39,Business,79654.0,601680.0,56,9.14,650.0,0.166,Approved,1,Defaulted,2.2,Medium
LN101268,2023-06-14,Bengaluru,South,40,Salaried,133882.0,729351.0,24,48.15928503387678,849.0,0.253,Approved,0,Active,5.0,Low
LN102339,2023-07-17,Mumbai,West,26,Self-Employed,44744.0,560200.8467256471,58,12.42,644.0,0.051,Rejected,0,Rejected,4.9,High
LN102205,2024-07-04,Mumbai,West,31,Self-Employed,31137.0,414833.0,61,10.31,576.0,0.282,Approved,0,Paid,5.0,High
LN101462,2024-10-27,Pune,West,27,Salaried,71990.0,231210.0,79,9.84,689.0,0.055,Approved,0,active,4.1,Medium
LN101144,2023-10-21,pune,West,41,Business,89882.0,585073.0,74,10.83,696.0,0.121,Approved,0,Active,4.9,Medium
LN100577,2024-10-14,Delhi,North,40,,97503.0,1390833.0,32,8.38,725.0,0.499,Approved,0,Active,5.0,Medium
LN102992,2023-03-12,Chennai,South,39,Salaried,47781.0,491156.0,110,10.29,743.0,0.145,Approved,0,Paid,5.0,Low
LN101619,2024-02-25,Delhi,North,36,Business,175321.0,2108450.0,68,11.35,757.0,0.241,Approved,0,Active,5.0,Low
LN100712,2023-07-06,Hyderabad,South,23,Business,118526.0,1124306.0,76,11.87,645.0,0.8767858609024992,Approved,1,Defaulted,2.2,High
LN101199,2024-08-11,Chennai,South,21,Salaried,98218.0,1117754.0,95,9.28,700.0,0.17,Approved,0,Active,3.9,Medium
LN100547,2023-07-06,Chennai,South,39,Salaried,77613.0,1283604.0,67,10.51,561.0,0.327,Rejected,0,Rejected,4.8,High
LN100748,2024-09-12,Delhi,North,26,Business,112094.0,1242141.0,130,11.32,677.0,0.148,Approved,0,Active,4.5,Medium
LN102336,2024-07-09,Mumbai,West,31,Business,64805.0,795058.0,75,9.53,707.0,0.218,Rejected,0,Rejected,4.7,Medium
LN101035,2024-05-09,chennai,South,42,Salaried,,1237232.0,67,9.26,721.0,0.215,Approved,0,Paid,5.0,Low
LN102785,2024-01-11,Delhi,North,21,Salaried,94639.0,874159.0,51,8.06,692.0,0.215,Rejected,0,Rejected,5.0,Medium
LN101042,2023-11-03,Bengaluru,South,52,Self-Employed,122917.0,1039234.0,64,11.38,741.0,0.177,Rejected,0,Rejected,5.0,Low
LN100805,2023-08-10,Delhi,North,32,Salaried,26168.0,135329.0,56,11.0,673.0,0.118,Approved,0,Active,4.1,Medium
LN101215,2024-08-13,Mumbai,West,35,Business,130617.0,1210879.0,97,9.59,688.0,0.138,Approved,0,Paid,4.6,Medium
LN100595,2023-07-18,Delhi,North,31,Self-Employed,110392.0,775657.0,60,11.55,829.0,0.155,Approved,0,active,5.0,low
LN102054,2023-07-07,Delhi,North,40,Salaried,41800.0,504663.0,87,10.63,642.0,0.2,Approved,0,Paid,4.2,High
LN102141,2023-01-24,Bengaluru,South,25,Salaried,20000.0,100000.0,79,11.19,617.0,0.09,Approved,0,Paid,4.4,High
LN102393,2024-04-17,Delhi,North,36,Business,94733.0,1219194.0,102,10.69,650.0,0.193,Approved,0,Active,4.5,Medium
LN102133,2024-09-20,Mumbai,West,31,Salaried,77399.0,708536.0,79,11.05,762.0,0.164,Rejected,0,Rejected,5.0,Low
LN100206,2023-05-18,Delhi,North,29,Salaried,,1702478.0,93,9.68,756.0,0.21,Rejected,0,Rejected,5.0,Low
LN100735,2024-03-07,Bengaluru,South,26,Salaried,90935.0,959494.0,61,39.40045713644052,626.0,0.221,Approved,0,Active,4.3,High
LN102361,2024-01-16,Chennai,South,35,Self-Employed,134704.0,1320155.0,77,13.15,747.0,0.189,Approved,0,Active,5.0,low
LN102571,2023-06-21,Hyderabad,South,46,Self-Employed,44616.0,667242.0,113,9.39,634.0,0.2,Rejected,0,Rejected,4.6,High
LN102702,2023-06-01,Bengaluru,South,34,Self-Employed,123494.0,902471.0,45,10.56,684.0,0.197,Approved,0,Active,5.0,Medium
LN102746,2023-02-20,Pune,West,25,Salaried,96349.0,1273187.0,86,10.47,644.0,0.219,Approved,0,Active,5.0,High
LN100380,2023-11-22,Delhi,North,40,Business,155445.0,1650749.0,86,11.82,724.0,0.184,Rejected,0,Rejected,4.6,Low
LN100228,2023-06-20,Hyderabad,South,43,Salaried,90516.0,794031.0,83,10.5,675.0,0.149,Approved,0,Paid,4.9,Medium
LN100613,2024-06-03,bengaluru,South,34,Self-Employed,,1057644.0,50,10.33,695.0,0.227,Approved,0,Paid,4.5,Medium
LN100742,2024-10-09,Hyderabad,South,30,Salaried,58873.0,667089.0,68,11.44,654.0,0.227,Approved,0,Paid,4.4,Medium
LN101090,2024-10-22,Delhi,North,26,Salaried,53250.0,263868.0,53,10.74,695.0,0.118,Rejected,0,Rejected,4.2,medium
LN101806,2024-08-02,Delhi,North,38,Salaried,75891.0,686317.0,87,11.83,746.0,0.155,Rejected,0,Rejected,5.0,Low
LN101809,2023-07-29,Pune,West,34,Salaried,56295.0,539583.0,77,10.52,684.0,0.172,Approved,0,Active,5.0,Medium
LN101572,2024-12-18,Chennai,South,28,Salaried,103184.0,1550230.0,111,10.25,658.0,0.21,Approved,0,Active,4.9,Medium
LN100420,2023-04-07,Mumbai,West,23,Business,121870.0,1444734.0,68,10.5,527.0,0.232,Approved,0,Paid,4.7,High
LN102750,2023-04-23,Chennai,South,31,Salaried,34708.0,100000.0,82,11.3,715.0,0.051,Approved,0,Active,4.7,Medium
LN100431,2024-12-29,Delhi,North,23,Salaried,89593.0,442209.0,107,9.71,636.0,0.069,Rejected,0,Rejected,4.7,High
LN101079,2024-01-06,Bengaluru,South,26,Salaried,102002.0,816089.0,62,9.54,656.0,0.164,Approved,0,Active,4.9,Medium
LN100861,2023-07-06,Pune,West,36,Salaried,131736.0,1032769.0,60,10.22,729.0,0.167,Approved,0,Active,5.0,Low
LN101519,2023-06-11,Chennai,South,35,Business,65842.0,729289.0,91,11.38,619.0,0.182,Approved,1,Defaulted,1.9,High
LN100773,2024-03-22,Chennai,South,31,Salaried,,618529.0,48,10.2,720.0,0.215,Approved,0,Active,4.7,Low
LN102875,2024-06-16,Hyderabad,South,37,Self-Employed,49538.0,721464.0,79,11.25,626.0,0.262,Rejected,0,Rejected,4.3,High
LN100222,2023-10-21,Pune,West,32,Salaried,67820.0,386601.0,49,11.05,673.0,0.145,Approved,0,Active,4.5,Medium
LN101002,2023-05-22,Chennai,South,36,Self-Employed,109258.0,954921.0,62,11.03,591.0,0.186,Rejected,0,rejected,4.7,High
LN100179,2023-04-13,Bengaluru,South,39,Salaried,70018.0,100000.0,87,10.42,765.0,0.05,Approved,0,Paid,4.5,Low
LN100343,2023-05-04,Pune,West,29,Self-Employed,128313.0,1395714.0,44,11.61,,0.305,Rejected,0,rejected,5.0,Low
LN100511,2024-02-20,Chennai,South,45,Self-Employed,86061.0,1302329.0,66,10.57,687.0,0.303,Approved,0,Active,4.7,Medium
LN102354,2023-04-17,Mumbai,West,26,Salaried,61410.0,456913.0,42,8.44,694.0,0.205,Rejected,0,Rejected,4.6,Medium
LN102864,2023-01-20,Bengaluru,South,27,Salaried,54389.0,284044.0,107,12.2,752.0,0.08,rejected,0,Rejected,4.7,low
LN102887,2023-11-26,Chennai,South,24,Salaried,134092.0,1381186.0,52,8.85,883.0,0.239,Approved,0,Active,4.9,Low
LN101569,2023-10-27,Pune,West,28,Self-Employed,131709.0,1498513.0,55,10.99,649.0,0.264,approved,0,Active,4.6,High
LN101571,2023-12-29,Pune,West,22,Salaried,144124.0,1394274.0,97,10.44,645.0,0.148,Rejected,0,Rejected,4.8,High
LN101945,2023-10-07,Chennai,South,48,Self-Employed,27916.0,388675.0,76,11.34,670.0,0.258,Approved,0,Active,4.2,Medium
LN101294,2023-01-25,Pune,West,31,Self-Employed,70676.0,423117.0,101,11.3,589.0,0.092,Rejected,0,Rejected,4.4,High
LN102547,2024-05-09,Hyderabad,South,33,Salaried,56747.0,701529.0,73,10.14,676.0,0.228,Approved,0,Active,3.8,Medium
LN101797,2023-10-06,Hyderabad,South,46,Salaried,87478.0,1226758.0,69,8.65,679.0,0.259,Approved,0,Active,4.9,Medium
LN102681,2024-10-04,Pune,West,25,Salaried,115552.0,1313068.0,81,8.26,775.0,0.183,Rejected,0,Rejected,4.9,Low
LN102987,2024-01-14,Pune,West,40,Salaried,81074.0,876640.0,28,12.49,708.0,0.447,Rejected,0,Rejected,3.9,Medium
LN101586,2024-05-19,Delhi,North,24,Salaried,71894.0,1059238.0,90,10.03,694.0,0.234,Rejected,0,Rejected,4.2,Medium
LN102560,2024-12-07,Chennai,South,36,Salaried,101423.0,,34,8.66,751.0,0.404,Approved,0,Active,4.7,Medium
LN100305,2023-09-20,Mumbai,West,45,Salaried,74602.0,992239.0,76,10.33,676.0,0.239,Approved,0,Paid,4.8,Medium
LN102267,2024-05-12,Mumbai,West,29,Salaried,119116.0,1246821.0,78,9.73,669.0,0.182,Approved,0,Active,4.5,Medium
LN101223,2024-12-27,Hyderabad,South,33,Business,98226.0,991075.0,49,11.33,653.0,0.258,Approved,0,Active,4.9,Medium
LN102316,2023-06-19,Pune,West,29,Self-Employed,33603.0,,28,9.86,766.0,0.197,Rejected,0,Rejected,5.0,Low
LN102615,2024-08-09,Chennai,South,39,Salaried,100740.0,909405.0,92,10.08,684.0,0.141,Approved,0,Paid,5.0,Medium
LN101725,2023-04-15,Delhi,North,29,Self-Employed,74769.0,1009718.0,80,10.31,684.0,0.234,Approved,0,Active,4.8,Medium
LN101441,2024-11-27,Mumbai,West,40,Salaried,75684.0,285528.0,58,10.0,616.0,0.082,Rejected,0,Rejected,4.5,High
LN102076,2024-11-02,Bengaluru,South,21,Salaried,92430.0,726669.0,84,10.49,746.0,0.132,Approved,0,Paid,4.8,Low
LN101497,2023-04-11,Bengaluru,South,38,Salaried,66514.0,775272.0,87,9.6,699.0,0.186,Approved,0,Active,4.8,Medium
LN102035,2024-11-10,Pune,West,29,Salaried,36111.0,137127.0,104,10.56,679.0,0.056,Approved,0,Active,4.2,Medium
LN101078,2024-10-03,mumbai,West,27,Business,97892.0,1281178.0,64,11.65,640.0,0.276,Rejected,0,Rejected,4.5,High
LN102989,2024-06-10,Chennai,South,42,Salaried,27282.0,755315.0,83,9.41,702.0,0.455,Approved,0,Paid,4.1,Medium
LN101420,2023-03-17,Bengaluru,South,34,Salaried,105037.0,822378.0,88,10.96,763.0,0.13,Approved,0,Active,5.0,Low
LN100934,2024-07-23,Pune,West,24,Business,111709.0,1027312.0,42,10.03,683.0,0.261,Rejected,0,Rejected,4.5,Medium
LN100263,2024-08-24,Bengaluru,South,27,Self-Employed,88427.0,695495.0,31,51.96311202409611,674.0,0.291,Approved,0,Paid,4.1,Medium
LN100383,2023-07-10,Mumbai,West,33,Salaried,107625.0,1119441.0,92,8.05,764.0,0.152,Rejected,0,Rejected,4.8,Low
LN102197,2023-07-05,Chennai,South,29,Salaried,82237.0,1019835.0,52,9.79,647.0,0.294,Approved,0,Paid,5.0,High
LN102024,2023-03-01,Mumbai,West,38,Salaried,56768.0,948335.0,75,11.22,681.0,0.311,Approved,0,Paid,5.0,Medium
LN101459,2024-05-28,Mumbai,West,28,Salaried,78434.0,1035836.0,87,10.72,759.0,0.219,Approved,0,Active,5.0,Low
LN101166,2023-10-17,Bengaluru,South,35,Self-Employed,70190.0,301982.0,54,10.58,640.0,0.1,Rejected,0,Rejected,4.6,High
LN100208,2024-07-01,Delhi,North,36,Business,63529.0,544664.0,68,10.61,659.0,0.168,Rejected,0,Rejected,4.4,Medium
LN101605,2024-03-25,Hyderabad,South,33,,25174.0,181328.0,115,11.4,705.0,0.103,Rejected,0,Rejected,3.9,Medium
LN102798,2023-11-29,Mumbai,West,39,Self-Employed,78997.0,729795.0,86,11.11,701.0,0.156,Rejected,0,Rejected,4.1,Medium
LN100449,2024-05-15,Pune,West,27,salaried,70722.0,864975.0,78,11.17,681.0,0.221,Approved,0,Paid,5.0,Medium
LN102404,2024-10-27,Bengaluru,South,31,Salaried,76240.0,828118.0,57,9.77,758.0,0.239,Approved,0,Active,5.0,Low
LN102182,2023-12-16,Delhi,North,34,Self-Employed,47691.0,540462.0,86,11.11,794.0,0.192,Rejected,0,Rejected,5.0,Low
LN101961,2023-11-09,Mumbai,West,44,Salaried,126074.0,1280088.0,99,10.45,647.0,0.153,Approved,0,Paid,4.5,High
LN101711,2023-08-25,Pune,West,38,Salaried,102897.0,1027796.0,81,10.93,750.0,0.175,Approved,0,Active,5.0,Low
LN100368,2023-06-05,Bengaluru,South,27,Self-Employed,30716.0,260359.0,102,11.97,651.0,0.133,Rejected,0,Rejected,4.6,Medium
LN100524,2023-06-29,Delhi,North,28,Business,83808.0,1843535.0,90,10.44,679.0,0.353,Rejected,0,Rejected,4.7,Medium
LN102998,2024-11-29,Delhi,North,21,Business,112139.0,1145497.0,86,12.26,730.0,0.179,Approved,0,Active,5.0,Low
LN101390,2024-01-09,Mumbai,West,39,Self-Employed,80803.0,1173923.0,93,11.86,709.0,0.24,Rejected,0,Rejected,4.3,Medium
LN100576,2023-07-09,Delhi,North,38,Salaried,66602.0,630902.0,83,10.6,695.0,0.162,Approved,1,Defaulted,1.8,Medium
LN102902,2023-02-04,Pune,West,38,Business,63493.0,748360.0,36,11.86,609.0,0.391,Approved,0,Active,4.7,High
LN102715,2023-04-03,Pune,West,23,Self-Employed,96965.0,973456.0,68,12.52,693.0,0.207,Approved,0,Active,4.4,Medium
LN102248,2024-05-24,Delhi,North,29,Salaried,88466.0,562841.0,106,10.64,766.0,0.093,Approved,0,Paid,4.7,Low
LN101344,2023-05-10,Bengaluru,South,28,salaried,76738.0,,62,10.49,718.0,0.193,Approved,0,Active,4.7,medium
LN100720,2023-03-06,Pune,West,43,Salaried,73570.0,474312.0,112,10.0,588.0,0.089,Approved,0,Active,4.9,High
LN100299,2024-02-19,Delhi,North,36,Business,106798.0,1028905.0,70,11.58,627.0,0.19,Approved,0,Paid,4.2,High
LN100995,2023-12-14,Hyderabad,South,35,Business,30210.0,251065.0,72,11.19,701.0,0.159,Rejected,0,Rejected,4.5,medium
LN100469,2024-05-11,Pune,West,26,Business,89154.0,910821.0,72,11.07,758.0,0.195,Rejected,0,Rejected,4.6,Low
LN100315,2024-02-01,pune,West,30,Salaried,66903.0,895752.0,84,10.97,774.0,0.229,Approved,0,Active,5.0,Low
LN100236,2024-11-16,Bengaluru,South,31,Self-Employed,,653980.0,62,10.82,695.0,0.191,Approved,0,Paid,5.0,Medium
LN100423,2023-04-21,Mumbai,West,23,Salaried,142813.0,767035.0,83,9.05,744.0,0.087,Rejected,0,Rejected,5.0,Low
LN102777,2023-11-16,Mumbai,West,41,Salaried,101540.0,912114.0,79,11.4,768.0,0.162,Rejected,0,Rejected,5.0,Low
LN100310,2023-05-23,Bengaluru,South,36,Salaried,130080.0,1546484.0,105,11.9,668.0,0.183,Approved,0,Active,4.1,Medium
LN100804,2023-02-28,Delhi,North,22,Business,127471.0,1173949.0,50,11.63,684.0,0.233,Approved,0,Active,4.8,Medium
LN101800,2024-10-26,Delhi,North,41,Salaried,163322.0,1374265.0,95,10.97,747.0,0.133,Approved,0,Active,5.0,Low
LN101912,2023-02-07,Hyderabad,South,39,Business,77923.0,581243.0,99,9.27,678.0,0.5009588806095774,Approved,0,Active,4.0,Medium
LN101909,2024-08-07,Chennai,South,44,Salaried,92821.0,1111343.0,134,11.33,692.0,0.158,Approved,0,Paid,4.3,Medium
LN102840,2024-04-28,Delhi,North,30,Salaried,89103.0,828853.0,57,8.4,644.0,0.198,Approved,0,Active,4.4,High
LN100086,2023-11-21,Bengaluru,South,38,Salaried,90775.0,587244.0,45,8.72,694.0,0.169,Rejected,0,Rejected,5.0,Medium
LN102366,2023-08-13,Delhi,North,33,Self-Employed,145332.0,1406718.0,92,9.81,757.0,0.15,Approved,0,Active,4.6,Low
LN101457,2023-04-04,Chennai,South,35,Business,74914.0,449875.0,77,11.82,635.0,0.112,Approved,1,Defaulted,2.4,High
LN100732,2023-04-16,Hyderabad,South,34,Salaried,110586.0,664995.0,60,10.59,714.0,0.13,Approved,0,Active,4.8,medium
LN100729,2023-05-20,Bengaluru,South,36,Salaried,30652.0,500885.0,65,11.62,619.0,0.34,Approved,1,Defaulted,2.0,High
LN100680,2023-03-24,Chennai,South,32,Salaried,91082.0,794086.0,54,11.66,666.0,0.208,Approved,0,Paid,4.3,Medium
LN100104,2024-08-07,Mumbai,West,33,Salaried,65592.0,928531.0,76,10.87,622.0,0.259,Approved,0,Active,4.9,High
LN102069,2023-10-20,Delhi,North,29,Salaried,85728.0,431568.0,60,10.01,710.0,0.107,Approved,0,Active,3.9,Medium
LN100257,2023-10-04,Mumbai,West,25,Salaried,103056.0,1241202.0,90,57.77032810973096,576.0,0.196,Approved,0,Active,4.1,High
LN102796,2024-10-24,Pune,West,47,Business,89843.0,787486.0,78,9.4,552.0,0.151,Approved,0,Paid,4.8,High
LN100387,2024-01-31,Hyderabad,South,24,Salaried,64070.0,1055480.0,51,7.5,662.0,0.378,Approved,0,Active,4.8,Medium
LN100769,2024-10-27,Pune,West,33,Salaried,109009.0,1043719.0,65,11.45,668.0,0.198,Approved,1,Defaulted,2.1,medium
LN100803,2023-11-06,Hyderabad,South,32,Business,99449.0,881711.0,77,11.45,668.0,0.163,Approved,0,Active,4.5,Medium
LN102976,2024-08-03,Pune,West,50,Salaried,89300.0,865371.0,118,9.31,734.0,0.126,Approved,0,Active,4.5,Low
LN101383,2023-09-26,Pune,West,39,Salaried,86221.0,1050025.0,67,9.19,728.0,0.233,Rejected,0,Rejected,5.0,Low
LN101906,2023-12-24,Hyderabad,South,38,Salaried,89767.0,1357181.0,75,11.58,521.0,0.284,Approved,0,Active,4.4,High
LN101837,2023-04-09,Pune,West,35,Salaried,82280.0,100000.0,91,10.17,779.0,0.05,Approved,0,active,5.0,Low
LN102690,2024-10-02,Pune,West,32,Business,65881.0,556018.0,108,10.63,696.0,0.122,Approved,1,Defaulted,1.8,Medium
LN100704,2024-08-04,Pune,West,31,Salaried,96246.0,1015727.0,85,11.24,762.0,0.181,Approved,0,Active,4.8,Low
LN102475,2024-04-01,Pune,West,35,Salaried,33251.0,203112.0,41,11.39,720.0,0.181,approved,1,Defaulted,2.2,Low
LN102761,2023-01-09,Chennai,South,43,Business,88622.0,853845.0,76,13.16,709.0,0.187,Approved,0,Active,4.3,Medium
LN102437,2023-01-16,Bengaluru,South,37,,104123.0,997045.0,72,10.29,691.0,0.179,Approved,0,Active,4.7,Medium
LN102776,2024-12-14,Mumbai,West,45,Self-Employed,134460.0,716991.0,56,10.17,745.0,0.12,Approved,0,Active,4.3,Low
LN100418,2024-06-29,Mumbai,West,32,Salaried,143625.0,1176385.0,100,10.07,699.0,0.121,Approved,0,Paid,4.6,Medium
LN100141,2023-08-23,Delhi,North,38,Business,120993.0,1153901.0,79,34.948004238093844,690.0,0.163,Rejected,0,Rejected,3.8,Medium
LN101993,2024-03-07,Chennai,South,48,Business,104139.0,1017154.0,104,10.24,632.0,0.142,Rejected,0,Rejected,4.8,High
LN102119,2023-02-28,Mumbai,West,28,Salaried,58688.0,721607.0,55,9.61,739.0,0.277,Approved,0,Active,5.0,Low
LN101364,2024-07-02,Delhi,North,21,Self-Employed,,750915.0,130,9.59,665.0,0.123,Approved,0,Active,3.8,Medium
LN101689,2023-11-06,Bengaluru,South,42,Self-Employed,46973.0,251876.0,63,10.88,620.0,0.112,approved,0,Active,4.7,High
LN102242,2024-01-05,Hyderabad,South,29,Self-Employed,78156.0,1199753.0,47,11.92,620.0,0.41,Approved,0,Active,5.0,High
LN102927,2024-02-04,Chennai,South,35,Salaried,58826.0,795590.0,75,12.89,608.0,0.264,Approved,0,Paid,4.1,High
LN102972,2023-10-11,Hyderabad,South,32,Salaried,,1077074.0,72,11.61,730.0,0.27,Approved,0,Paid,5.0,Low
LN102664,2024-01-18,Hyderabad,South,24,Salaried,81835.0,,52,10.25,693.0,0.214,Rejected,0,Rejected,4.8,Medium
LN101337,2023-09-26,Bengaluru,South,24,Self-Employed,78414.0,726213.0,94,10.74,735.0,0.146,Rejected,0,Rejected,5.0,Low
LN100658,2023-07-05,Delhi,North,30,Salaried,66142.0,736223.0,45,10.33,651.0,0.299,Approved,0,Active,4.1,Medium
LN101843,2023-07-24,Delhi,North,30,Self-Employed,98813.0,1050737.0,57,12.04,676.0,0.246,Rejected,0,Rejected,5.0,Medium
LN102380,2024-12-22,Chennai,South,25,,103532.0,936665.0,107,8.64,737.0,0.122,Approved,0,Active,4.4,Low
LN100537,2023-09-20,Chennai,South,34,Salaried,90679.0,1202241.0,64,8.86,715.0,0.261,Approved,1,Defaulted,2.0,Medium
LN101204,2024-10-28,Mumbai,West,21,Self-Employed,121814.0,1231963.0,96,9.74,743.0,0.152,Approved,0,Paid,5.0,Low
LN100440,2024-03-20,Pune,West,40,Salaried,148353.0,1657345.0,104,9.89,743.0,0.16,Approved,0,Active,4.9,Low
LN101694,2024-05-03,Delhi,North,42,salaried,22832.0,113401.0,109,11.73,689.0,0.074,Approved,0,Active,5.0,Medium
LN102484,2023-04-19,Chennai,South,30,salaried,107945.0,1270157.0,92,8.43,675.0,0.174,Approved,1,Defaulted,2.3,Medium
LN100127,2024-12-12,Pune,West,27,Salaried,139089.0,1138560.0,67,11.23,807.0,0.165,Approved,0,Active,4.3,Low
LN102325,2024-07-20,Pune,West,41,Self-Employed,87312.0,1024422.0,79,10.63,672.0,0.207,Rejected,0,rejected,4.7,Medium
LN102882,2024-05-28,Bengaluru,South,26,Self-Employed,92437.0,738143.0,103,11.01,657.0,0.12,Rejected,0,Rejected,4.6,Medium
LN102262,2024-01-30,Chennai,South,32,Salaried,116309.0,1278989.0,84,9.5,773.0,0.18,Approved,0,Active,4.8,Low
LN100743,2023-10-29,Delhi,North,35,Self-Employed,,760937.0,105,11.6,680.0,0.102,approved,0,Paid,4.8,Medium
LN102254,2023-05-17,Bengaluru,South,22,Self-Employed,108944.0,1012428.0,77,10.17,662.0,0.165,Approved,0,Paid,4.6,Medium
LN100094,2023-11-24,Mumbai,West,35,Business,69781.0,723687.0,117,11.46,757.0,0.148,Rejected,0,Rejected,5.0,Low
LN100103,2023-05-18,Mumbai,West,49,Salaried,49853.0,813128.0,60,8.76,707.0,0.337,Rejected,0,Rejected,4.6,Medium
LN102434,2024-10-19,Mumbai,West,44,Salaried,105891.0,1017539.0,116,9.15,781.0,0.125,Approved,0,Paid,5.0,Low
LN100589,2024-03-15,Bengaluru,South,40,Business,112009.0,975338.0,75,11.33,620.0,0.163,Approved,1,Defaulted,2.5,High
LN102184,2023-06-11,Hyderabad,South,39,Self-Employed,69212.0,401999.0,71,10.78,559.0,0.111,Rejected,0,Rejected,4.9,High
LN100251,2023-09-09,Mumbai,West,21,Self-Employed,121870.0,1144333.0,114,11.54,649.0,0.136,Approved,0,Active,4.1,High
LN101511,2023-06-05,Hyderabad,South,26,Salaried,96786.0,933955.0,50,9.93,682.0,0.236,Approved,0,Paid,4.1,Medium
LN102663,2024-09-07,Pune,West,43,Self-Employed,78320.0,736073.0,77,63.30374074924713,677.0,0.173,approved,0,Active,4.5,Medium
LN101006,2024-10-10,Chennai,South,37,Salaried,58186.0,979870.0,89,9.54,660.0,0.265,Approved,1,Defaulted,2.0,Medium
LN100335,2023-04-10,Pune,West,29,Business,102732.0,822175.0,71,32.80256144555359,597.0,0.147,Rejected,0,Rejected,4.2,High
LN101405,2023-08-13,Delhi,North,28,,61107.0,934879.0,83,12.84,,0.279,Approved,0,Paid,5.0,High
LN102078,2024-12-08,Hyderabad,South,42,Salaried,60953.0,379145.0,90,9.41,763.0,0.097,Approved,0,Active,5.0,Low
LN101356,2023-08-13,Chennai,South,26,Salaried,81814.0,873388.0,91,11.3,679.0,0.175,Approved,0,Active,4.2,Medium
LN100814,2024-09-16,Mumbai,West,43,Salaried,85295.0,775558.0,83,10.22,638.0,0.153,Approved,0,Paid,4.6,High
LN101066,2023-04-20,Mumbai,West,38,Salaried,111128.0,1060550.0,70,9.76,697.0,0.179,Approved,0,Paid,4.1,Medium
LN102306,2023-02-24,Chennai,South,55,Salaried,76013.0,727975.0,111,11.67,638.0,0.141,Approved,0,Active,4.5,High
LN101582,2023-01-28,Chennai,South,34,,60958.0,850471.0,97,10.53,643.0,0.214,Approved,0,Active,4.6,High
LN100914,2023-04-02,Bengaluru,South,26,Salaried,129761.0,1004130.0,37,11.18,664.0,0.248,Approved,0,Active,4.5,Medium
LN102799,2024-02-16,Mumbai,West,35,Self-Employed,153859.0,1934400.0,75,10.01,681.0,0.226,Approved,0,Active,4.6,medium
LN100597,2023-03-09,Pune,West,21,Self-Employed,45589.0,616159.0,91,9.56,695.0,0.209,Rejected,0,Rejected,4.8,Medium
LN101643,2024-04-09,Hyderabad,South,40,Business,55401.0,,61,12.9,645.0,0.05,Approved,1,Defaulted,2.6,High
LN102083,2024-04-12,Pune,West,37,Salaried,39748.0,100000.0,64,12.54,672.0,0.054,Approved,0,Paid,5.0,Medium
LN100797,2023-09-10,Bengaluru,South,40,Salaried,160045.0,9126092.582917238,97,10.72,767.0,0.15,Approved,0,Active,5.0,Low
LN100119,2024-08-08,Chennai,South,32,Self-Employed,20000.0,,84,12.42,732.0,0.093,Rejected,0,Rejected,4.6,Low
LN101618,2023-12-01,Mumbai,West,52,Self-Employed,70142.0,242447.0,53,9.69,644.0,0.08,Approved,1,Defaulted,2.4,High
LN100417,2024-10-01,Hyderabad,South,28,Business,89171.0,474641.0,98,11.34,629.0,0.084,Approved,0,Active,4.7,High
LN101060,2024-08-08,Delhi,North,41,Salaried,92791.0,1420057.0,67,9.97,778.0,0.299,Approved,0,Active,5.0,Low
LN102121,2024-01-28,Hyderabad,South,32,Business,103407.0,993786.0,61,11.64,712.0,0.209,Approved,0,Active,4.7,Medium
